Ano;Mês;Município;Município do Porto de Saída;Aparelho de Pesca;Nível Taxonômico;Pescado;Tipo de Pesca;kg no Período;nº de descargas do período;nº de Unidades Produtivas;valor estimado no período
2016;10;Antonina;Antonina;arrasto-simples;Peixe Ósseo;Bagre-amarelo;Artesanal;2.00;1;1; 6.00
2016;10;Antonina;Antonina;arrasto-simples;Peixe Ósseo;Pescada-amarela;Artesanal;1.50;1;1; 28.28
2016;10;Antonina;Antonina;emalhe-de-batida;Peixe Ósseo;Bagre-amarelo;Artesanal;21.00;2;1; 63.00
2016;10;Antonina;Antonina;emalhe-de-batida;Peixe Ósseo;Parati;Artesanal;3.00;1;1; 15.00
2016;10;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Bagre-amarelo;Artesanal;70.00;8;4; 210.00
2016;10;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;1.00;1;1; 7.00
2016;10;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;1.00;1;1; 9.24
2016;10;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Parati;Artesanal;35.00;1;1; 175.00
2016;10;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;5.00;2;1; 94.25
2016;10;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;4.00;1;1; 82.08
2016;10;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;55.00;9;4; 1100.00
2016;10;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Saguá;Artesanal;15.00;1;1; 111.90
2016;10;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;22.00;6;3; 240.46
2016;10;Antonina;Antonina;emalhe-de-superfície;Peixe Ósseo;Parati;Artesanal;15.00;1;1; 75.00
2016;10;Antonina;Antonina;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;30.00;1;1; 327.90
2016;10;Antonina;Antonina;emalhes-diversos;Peixe Ósseo;Bagre-amarelo;Artesanal;18.00;4;1; 54.00
2016;10;Antonina;Antonina;emalhes-diversos;Peixe Ósseo;Robalo-peva;Artesanal;9.00;3;1; 180.00
2016;10;Antonina;Antonina;emalhes-diversos;Peixe Ósseo;Tainha;Artesanal;9.00;4;1; 98.37
2016;10;Antonina;Antonina;espinhéis-diversos;Peixe Ósseo;Bagre-amarelo;Artesanal;207.00;7;3; 717.20
2016;10;Antonina;Antonina;espinhéis-diversos;Peixe Ósseo;Bagre-branco;Artesanal;25.00;1;1; 175.00
2016;10;Antonina;Antonina;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;55.00;9;4; 275.00
2016;10;Antonina;Antonina;extrativismo;Molusco;Ostra;Artesanal;29.88;2;1; 288.04
2016;10;Antonina;Antonina;gaiola;Crustáceo;Siri-azul;Artesanal;3.00;1;1; 63.42
2016;10;Antonina;Antonina;gerival;Crustáceo;Camarão-estuarino;Artesanal;64.91;31;11; 1668.01
2016;10;Antonina;Antonina;linha-de-mão;Peixe Ósseo;Acará;Artesanal;1.00;1;1; 0.00
2016;10;Antonina;Antonina;linha-de-mão;Peixe Ósseo;Bagre-branco;Artesanal;5.00;1;1; 35.00
2016;10;Antonina;Antonina;linha-de-mão;Peixe Ósseo;Baiacú;Artesanal;7.50;3;3; 126.30
2016;10;Antonina;Antonina;linha-de-mão;Peixe Ósseo;Bicuda;Artesanal;2.70;1;1; 0.00
2016;10;Antonina;Antonina;linha-de-mão;Peixe Ósseo;Robalo-peva;Artesanal;3.00;2;1; 60.00
2016;10;Antonina;Antonina;puçá;Crustáceo;Siri-azul;Artesanal;162.40;37;15; 3433.14
2016;10;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Acará;Artesanal;1.00;1;1; 0.00
2016;10;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Bagre-amarelo;Artesanal;3.00;1;1; 9.00
2016;10;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Lambari;Artesanal;0.50;1;1; 0.00
2016;10;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Nhacunda;Artesanal;0.50;1;1; 0.00
2016;10;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Robalo-flecha;Artesanal;2.50;1;1; 51.30
2016;10;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Robalo-peva;Artesanal;2.00;1;1; 40.00
2016;10;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;1505.00;42;13; 22188.00
2016;10;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Molusco;Lula;Artesanal;4.00;2;1; 0.00
2016;10;Guaraqueçaba;Guaraqueçaba;cerco/puçá;Peixe Ósseo;Sardinha-bandeira;Artesanal;2000.00;1;1; 0.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-amarelo;Artesanal;88.00;6;5; 616.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;1103.80;60;21; 3087.25
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Baiacú;Artesanal;20.00;1;1; 240.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;22.00;3;3; 44.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Carapeba;Artesanal;70.00;8;5; 245.70
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;197.00;14;8; 807.50
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Guaivira;Artesanal;5.00;1;1; 20.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;29.00;4;2; 290.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;21.00;1;1; 227.01
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;20.20;3;3; 10.10
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pararê;Artesanal;3.00;1;1; 24.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;6.40;1;1; 128.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;52.00;6;6; 454.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;1137.70;33;14; 6043.70
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Prejereba;Artesanal;45.00;2;2; 1305.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;68.00;4;3; 1366.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;146.08;10;7; 1238.14
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Sardinha-cascuda;Artesanal;10.00;1;1; 0.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;10.00;1;1; 60.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Bagre;Artesanal;3.00;1;1; 22.65
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Bagre-branco;Artesanal;40.00;1;1; 98.26
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Baiacú;Artesanal;5.00;1;1; 50.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Carapeba;Artesanal;9.00;1;1; 9.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Caratinga;Artesanal;1.00;1;1; 10.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;135.50;9;8; 485.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Miraguaia;Artesanal;40.00;1;1; 432.40
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Parati;Artesanal;830.00;28;13; 950.60
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Parati-barbudo;Artesanal;2.00;1;1; 0.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Pescada-amarela;Artesanal;44.00;3;2; 352.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Pescada-branca;Artesanal;87.00;5;3; 696.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Robalo-peva;Artesanal;25.00;2;2; 237.50
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Sardinha-xingó;Artesanal;50.00;1;1; 0.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;250.00;14;10; 996.71
2016;10;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Baiacú;Artesanal;56.00;1;1; 672.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Corvina;Artesanal;2.00;1;1; 8.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Linguado;Artesanal;2.30;1;1; 345.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Pescada-amarela;Artesanal;4.80;1;1; 38.40
2016;10;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Pescada-foguete;Artesanal;40.00;1;1; 160.00
2016;10;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Pescadas agrupadas;Artesanal;7.30;1;1; 87.60
2016;10;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Robalo;Artesanal;12.00;1;1; 336.00
2016;10;Guaraqueçaba;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;126.90;7;2; 293.79
2016;10;Guaraqueçaba;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Mistura;Artesanal;16.30;1;1; 8.15
2016;10;Guaraqueçaba;Guaraqueçaba;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;20.00;3;3; 300.00
2016;10;Guaraqueçaba;Guaraqueçaba;extrativismo;Molusco;Ostra;Artesanal;1826.83;11;11; 1487.17
2016;10;Guaraqueçaba;Guaraqueçaba;gaiola;Crustáceo;Siri-azul;Artesanal;55.90;3;3; 162.67
2016;10;Guaraqueçaba;Guaraqueçaba;gaiola;Crustáceo;Siris agrupados;Artesanal;103.20;5;5; 300.31
2016;10;Guaraqueçaba;Guaraqueçaba;gaiola;Peixe Ósseo;Baiacú;Artesanal;12.00;2;2; 144.00
2016;10;Guaraqueçaba;Guaraqueçaba;gerival;Crustáceo;Camarão-estuarino;Artesanal;222.04;14;13; 5562.96
2016;10;Guaraqueçaba;Guaraqueçaba;linha-de-mão;Peixe Ósseo;Baiacú;Artesanal;43.00;4;2; 516.00
2016;10;Guaraqueçaba;Guaraqueçaba;linha-de-mão;Peixe Ósseo;Robalo-peva;Artesanal;4.00;1;1; 36.50
2016;10;Guaraqueçaba;Guaraqueçaba;tarrafa;Crustáceo;Camarão-legítimo;Artesanal;2.00;1;1; 67.00
2016;10;Guaraqueçaba;Guaraqueçaba;tarrafa;Crustáceo;Camarão-sete-barbas;Artesanal;56.00;3;1; 1316.00
2016;10;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Bagre-branco;Artesanal;3.00;1;1; 7.37
2016;10;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Baiacú;Artesanal;2.50;1;1; 30.00
2016;10;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Caratinga;Artesanal;20.00;5;2; 200.00
2016;10;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Mistura;Artesanal;3.00;1;1; 1.50
2016;10;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Parati;Artesanal;22.00;5;3; 32.85
2016;10;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Paru;Artesanal;5.00;2;1; 12.50
2016;10;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Robalo-peva;Artesanal;9.50;3;3; 76.90
2016;10;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Tainha;Artesanal;7.50;5;2; 37.50
2016;10;Guaraqueçaba;Guaraqueçaba;;;;Artesanal;0.00;4;4; 0.00
2016;10;Guaraqueçaba;;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;10.50;1;1; 15.75
2016;10;Guaraqueçaba;;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;11.00;1;1; 38.50
2016;10;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-legítimo;Artesanal;200.00;17;13; 7000.00
2016;10;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;7829.43;29;21; 35381.27
2016;10;Guaratuba;Guaratuba;arrasto-duplo;Peixe Ósseo;Corvina;Artesanal;15.00;1;1; 36.30
2016;10;Guaratuba;Guaratuba;arrasto-duplo;Peixe Ósseo;Mistura;Artesanal;381.00;9;7; 457.20
2016;10;Guaratuba;Guaratuba;arrasto-simples;Crustáceo;Camarão-legítimo;Artesanal;2.90;3;3; 101.50
2016;10;Guaratuba;Guaratuba;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;52.00;4;4; 244.40
2016;10;Guaratuba;Guaratuba;arrasto-simples;Peixe Ósseo;Mistura;Artesanal;4.00;1;1; 4.80
2016;10;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;20.00;1;1; 73.60
2016;10;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;20.00;1;1; 48.40
2016;10;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;10.00;1;1; 12.00
2016;10;Guaratuba;Guaratuba;emalhes-diversos;Peixe Ósseo;Betara;Artesanal;80.00;1;1; 0.00
2016;10;Guaratuba;Guaratuba;emalhes-diversos;Peixe Ósseo;Parati;Artesanal;100.00;1;1; 399.00
2016;10;Guaratuba;Guaratuba;emalhes-diversos;Peixe Ósseo;Pescada-foguete;Artesanal;40.00;1;1; 0.00
2016;10;Guaratuba;Guaratuba;gerival;Crustáceo;Camarão-estuarino;Artesanal;6.72;1;1; 560.00
2016;10;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Caratinga;Artesanal;18.50;9;1; 34.60
2016;10;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Corvina;Artesanal;2.80;3;1; 6.78
2016;10;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Espada;Artesanal;2.20;3;1; 3.04
2016;10;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Guaivira;Artesanal;3.00;1;1; 0.00
2016;10;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Parati;Artesanal;28.60;10;1; 114.11
2016;10;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Pescada-amarela;Artesanal;0.50;1;1; 3.00
2016;10;Guaratuba;Guaratuba;vara-de-pesca;Peixe Ósseo;Bagre-branco;Artesanal;15.00;1;1; 55.20
2016;10;Guaratuba;Guaratuba;vara-de-pesca;Peixe Ósseo;Betara;Artesanal;4.00;1;1; 0.00
2016;10;Matinhos;Guaratuba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;1.09;1;1; 27.25
2016;10;Matinhos;Matinhos;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;20.00;1;1; 500.00
2016;10;Matinhos;Matinhos;arrasto-simples;Crustáceo;Camarão-legítimo;Artesanal;7.50;4;3; 371.51
2016;10;Matinhos;Matinhos;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;80.00;7;3; 2000.00
2016;10;Matinhos;Matinhos;arrasto-simples;Peixe Ósseo;Mistura;Artesanal;25.00;2;2; 57.25
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Crustáceo;Camarão-legítimo;Artesanal;73.00;3;3; 3616.06
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Molusco;Lula;Artesanal;10.00;1;1; 0.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Cartilaginoso;Cação-rola-rola;Artesanal;6.00;1;1; 72.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Cartilaginoso;Cações agrupados;Artesanal;4.00;1;1; 32.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Cartilaginoso;Cambeva;Artesanal;15.00;1;1; 180.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Cartilaginoso;Viola;Artesanal;54.00;5;5; 676.08
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Atuns agrupados;Artesanal;10.00;1;1; 74.60
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;1135.00;16;6; 11350.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;1088.00;16;6; 3798.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;709.00;26;12; 3797.64
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Enchova;Artesanal;7.00;1;1; 28.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Espada;Artesanal;58.00;5;3; 348.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Guaivira;Artesanal;125.00;3;2; 427.50
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;106.00;9;6; 1908.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Linguado-areia;Artesanal;10.00;1;1; 170.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;1345.00;67;28; 3080.05
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Parati;Artesanal;30.00;2;2; 150.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Pargo-rosa;Artesanal;18.00;1;1; 180.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;25.00;2;2; 125.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;446.00;27;9; 3122.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;727.00;45;22; 7924.30
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;23.00;1;1; 230.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Pescadas agrupadas;Artesanal;105.00;5;3; 100.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Robalo;Artesanal;52.00;3;1; 520.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;220.00;13;6; 4400.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Sardinha-verdadeira;Artesanal;86.00;2;2; 602.00
2016;10;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;180.00;13;11; 1800.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Cartilaginoso;Cações agrupados;Artesanal;20.00;1;1; 160.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Bagre-branco;Artesanal;80.00;2;2; 800.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Caratinga;Artesanal;13.00;1;1; 91.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Corvina;Artesanal;119.00;5;5; 652.12
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Enchova;Artesanal;3.00;1;1; 12.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Espada;Artesanal;15.00;1;1; 90.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Galo;Artesanal;22.00;1;1; 143.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;80.00;1;1; 240.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Linguado;Artesanal;46.00;2;2; 828.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Mistura;Artesanal;55.00;4;3; 125.95
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Pescada-branca;Artesanal;19.00;4;3; 207.10
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Pescadas agrupadas;Artesanal;80.00;2;1; 800.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Robalo-peva;Artesanal;92.00;4;3; 1840.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Sardinha-verdadeira;Artesanal;20.00;1;1; 140.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Sororoca;Artesanal;734.00;3;3; 7340.00
2016;10;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;40.00;1;1; 400.00
2016;10;Matinhos;Matinhos;emalhes-diversos;Peixe Ósseo;Robalo-flecha;Artesanal;3.00;1;1; 90.00
2016;10;Matinhos;Matinhos;emalhes-diversos;Peixe Ósseo;Robalo-peva;Artesanal;8.00;1;1; 160.00
2016;10;Paranaguá;Guaraqueçaba;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;28.00;1;1; 616.00
2016;10;Paranaguá;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Betara;Artesanal;17.00;1;1; 102.00
2016;10;Paranaguá;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Linguado;Artesanal;1.70;1;1; 34.00
2016;10;Paranaguá;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Parati;Artesanal;30.00;2;2; 120.00
2016;10;Paranaguá;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Pescada-dentão;Artesanal;12.00;1;1; 180.00
2016;10;Paranaguá;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Saguá;Artesanal;5.00;1;1; 30.00
2016;10;Paranaguá;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Baiacú;Artesanal;74.00;1;1; 740.00
2016;10;Paranaguá;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Mistura;Artesanal;20.00;1;1; 60.00
2016;10;Paranaguá;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Tainha;Artesanal;51.90;2;2; 512.10
2016;10;Paranaguá;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Tortinha;Artesanal;182.00;2;2; 1856.00
2016;10;Paranaguá;Guaraqueçaba;espinhéis-diversos;Peixe Cartilaginoso;Raias agrupadas;Artesanal;50.00;1;1; 125.00
2016;10;Paranaguá;Guaraqueçaba;espinhéis-diversos;Peixe Ósseo;Bagre-branco;Artesanal;50.00;1;1; 400.00
2016;10;Paranaguá;Guaraqueçaba;extrativismo;Molusco;Ostra;Artesanal;193.13;3;3; 1180.00
2016;10;Paranaguá;Guaraqueçaba;gaiola;Crustáceo;Siri-azul;Artesanal;318.20;2;1; 9250.00
2016;10;Paranaguá;Guaraqueçaba;gaiola;Crustáceo;Siris agrupados;Artesanal;86.00;1;1; 2500.00
2016;10;Paranaguá;Paranaguá;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;171.00;4;3; 1462.00
2016;10;Paranaguá;Paranaguá;arrasto-simples;Crustáceo;Camarão-legítimo;Artesanal;25.00;1;1; 875.00
2016;10;Paranaguá;Paranaguá;arrasto-simples;Crustáceo;Siris agrupados;Artesanal;5.50;1;1; 165.00
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Crustáceo;Camarão-legítimo;Artesanal;2.00;1;1; 65.00
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;3.00;1;1; 24.00
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;16.00;2;2; 72.80
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;3.00;1;1; 21.00
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Guaivira;Artesanal;15.00;1;1; 76.50
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Maria-luíza;Artesanal;40.00;1;1; 400.00
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;20.00;1;1; 226.67
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;60.00;3;3; 140.00
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Parati;Artesanal;30.00;1;1; 112.50
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;50.00;1;1; 250.00
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;287.00;5;5; 3402.00
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;5.00;1;1; 45.45
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;20.00;1;1; 140.00
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;4.00;1;1; 20.42
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Tortinha;Artesanal;15.50;1;1; 186.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Crustáceo;Camarão-sete-barbas;Artesanal;18.00;1;1; 504.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Cartilaginoso;Raias agrupadas;Artesanal;13.00;2;1; 16.25
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Bagre-branco;Artesanal;50.00;1;1; 400.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Corvina;Artesanal;115.00;5;5; 4328.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;157.50;2;2; 787.50
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Miraguaia;Artesanal;59.00;1;1; 590.00
